author,updated_at,like_count,text,public
@KamilTM1,2016-11-13T19:24:59Z,0,I have question about Python IDLE. Mine stopped working and i dont know reason why. If i reinstall Python all my libs will be removed?,True
@MrGhostrider135,2016-11-10T21:34:42Z,0,"Is there a ""pythonic"" way to reverse those enumerations and keeping the indecies correct? I got no real usecase... just came to my mind that i would not know how to do that, except getting the indecies in a new list and then zipping the two reversed lists or something...",True
@50red510,2016-11-10T18:47:36Z,0,"Hey sentdex I went and tested this out but I'm running into some trouble.  using ""for i2,filename, stats in enumerate(li):"" it's returning an error of ""need more than 2 values to unpack""  but using ""for filename, stats in li:"" returns what I would expect  I am assuming it's because of the generator returning a tuple Any idea? cheers",True
@lecioufs,2016-11-10T00:06:51Z,14,Suggestion: how about finish up the intermediate tutorial developing a small app from scratch?,True
@repaler6715,2016-11-09T22:48:38Z,1,"Hi Sentdex, I was hoping you could answer another question for me, if I was going to make a haar cascade that detects specifically my face, can I use bigger images (than the 50x50 pixels used in the tutorial). Also can I put other peoples faces in the neg file, thanks",True
@badgerlife9541,2016-11-09T22:17:12Z,0,Thank you for this series!,True
@kommentiererei,2016-11-09T19:46:28Z,0,What are the advantages if I'll use enumerate? I used .index() since I have started to work with lists.,True
@beckettman42,2016-11-09T19:44:09Z,5,Thank you for your incredibly well constructed and clear videos.   I have probably learned more practical programming in the last week than all of my Electrical Engineering education.  Also....um......good luck america.,True
@sportacus509,2016-11-09T19:29:22Z,0,I thought the 301 bug was fixed!,True
@R0b0Penguin,2016-11-09T17:22:34Z,0,Thanks for another great video Harrison Snow Kinsley!,True
@GabrielHidalgo796,2016-11-09T16:47:52Z,0,"Nice tutorial, but You talk very fast.... and  Its difficult understand. Thanks",True
@UnixSan,2016-11-09T16:31:17Z,0,"Hey, could you please make a video about writing a program with opencv, that recognizes geometric shapes from a camera stream.",True
@Crider64152,2016-11-09T15:53:32Z,13,Can you enumerate over the election results?,True
@Jacklawi,2016-11-09T15:04:40Z,0,"If you create a dictionary where the key is simply the index of the value in a list, just keep it as a list. The dictionary lost its purpose in this example.",True
