author,updated_at,like_count,text,public
@eldarmammadov7872,2023-03-14T14:39:55Z,0,"Great explanation! ""[item for sublist in list for item in sublist]"" Is it same for what you have shown in 9:18 min about nested loops but in your example it is for dictionary comprehension. [item for sublist in list for item in sublist] is used for flattening nested lists, that's where I took it from",True
@haneensaad533,2023-03-12T18:50:52Z,0,"thank you for the videos, but I had problem with map if anyone like me uses list() , that will solve the problem , thank you",True
@williamsquires3070,2022-12-17T18:07:00Z,1,"When I try to print my_list after: my_list = map(lambda n: n*n, nums) It prints: <map object at 0x<some hex address>> I’m currently using Python 3.9.12 Interestingly, it does the same thing with the filter() function, except it returns a “filter” object instead.",True
@edwardwong654,2022-11-22T10:55:38Z,1,"I  love this channel, ut I a using 3.9.12 and it complains if I do include parentheses in my PRINT statement?",True
@Official_Happy_,2022-10-27T05:11:31Z,0,ITS TUP-EL NOT TU-PLE,True
@argonaut4981,2022-10-11T06:17:03Z,1,why does your print statement for your generator not have any parenthesis? great video by the way.,True
@alyssa4347,2022-10-08T19:12:18Z,0,What a life saver love you sir <33,True
@emperornugz89,2022-10-07T19:37:43Z,0,"Using these videos to fill in some of the gaps I've had while reading ""Automate the Boring Stuff"". Been making cheat sheets to code along with off your videos!",True
@nicolasoyaguesantolalla4445,2022-10-06T02:48:25Z,0,The best videos!!! Thanks!!,True
@buzz.b,2022-10-02T17:28:54Z,4,"This is an exceptional tutorial on list comprehensions. The use of writing out what we want in normal language, seeing it implemented in a loop, and then how it translates to a list comprehension makes it very clear and intuitive. I never quite got comfortable with them when I originally learnt this, but your method of teaching it allowed me to understand the concept. Many thanks.",True
@jorgeguerrero4353,2022-09-30T19:48:11Z,0,😮,True
@jialiangpan7258,2022-07-23T11:23:17Z,0,This is by far the best tutorials on list comprehension I’ve ever got online. Thank you so much!,True
@akira_asahi,2022-07-19T04:22:37Z,0,"Thank you for the video. I am grateful for your time and contribution. Kind regards, Akira.",True
@HamsterCatLionn,2022-07-09T02:52:44Z,0,For the set comprehension would it not be the same thing to just cast the original list to set type? or is something different going on there that I'm not understanding?,True
@thealphabong9195,2022-07-08T12:33:50Z,0,LOVE LOVE  & LOVE nothing else...,True
@joeyzalman8254,2022-07-08T12:16:28Z,0,"very clear, thank you so much!",True
@emiliorambaldi2894,2022-07-08T01:46:03Z,0,"Ud me puede mostrar cómo hacer un arreglo de ventanas?  Es muy fácil hacer una ventana VENT=Tk() #Ya superf[acil.  Ahora deseo tener el arreglo VENT(1), VENT(2), VENT(3)........................ PUEDE AYUDARME? GRACIAS.",True
@bintangalifseptiawan5103,2022-06-08T14:20:20Z,0,"Damn, u really are an angel",True
@nashsok,2022-06-07T23:21:08Z,2,"For anyone following along in Python 3, the zip() function works a bit differently in Python 3 than it did in Python 2, returning an zip object iterator, rather than an iterable.  In order to create a dict with a 'for' loop as shown in this tutorial you'll need to cast the zip object to a list using the list() function  for name, hero in list(zip(names, heros)):      my_dict[name] = hero  Or, to create a dict with a comprehension:  my_dict = {name: hero for name, hero in list(zip(names, heros))}",True
@wonkyu1qlee66,2022-05-31T05:21:52Z,0,"Your print statement works without parenthesis, but mine doesn't. I'm running python 3.10.",True
@kwrifles,2022-05-13T16:13:16Z,0,"best video ive found so far on the subject, you break it down the information in easily digestible sizes. appreciate it and subbed",True
@jaroffdaniel5242,2022-04-01T13:42:51Z,0,I do feel bad for watching this video after 7 years LOL!!! But can't be thankful enough....,True
@jaroffdaniel5242,2022-04-01T13:41:14Z,0,I would say your videos are so much useful. I am just getting started with python but these comprehensive videos are rapidly making to go to intermediate level of code manipulation and understanding... THANK YOU SO MUCH!!!!!!!,True
@pmt4297,2022-03-30T19:37:47Z,0,BIG LIKE for this video! Your videos are great but this one answered some of my main questions about coding in Python. Thanks a million.,True
@aishat3808,2022-03-25T09:39:02Z,0,Thanks a lot. Much appreciated.,True
@urosselena935,2022-02-19T16:44:48Z,0,as always awesome,True
@yomajo,2022-02-16T19:00:46Z,0,"What I recently learned in David Beazly's course, is that for 13:05 dict forming you can simply use: d = dict(zip(names, heros))",True
@jovar7545,2022-02-15T20:33:04Z,0,a beginner question. Why can I use any name instead of n. I thought n would be the amount of numbers in my stack but apparently it works if I put in x or y aswell. Thank you,True
@anishachoudhury3905,2022-02-15T14:06:26Z,0,Thankyou so much Sir!!!! Love from India!!!!!!! <3,True
@user-qn5by5iv7u,2022-02-13T08:38:18Z,0,2022,True
@dishant5157,2022-02-12T05:58:14Z,0,Nice one 🔥🔥🔥🔥🔥,True
@whimsicalkins5585,2022-01-25T13:15:04Z,0,Thanks for your detailed explanation. I appreciate the efforts put by you to explain the difference between naive approach and list comprehension.,True
@TheJAM_Sr,2022-01-19T16:32:19Z,0,Dude you are a rockstar! Thank you for making this easy to follow tutorial!!,True
@aisolutions834,2022-01-16T04:11:29Z,0,"Wow, a concise video teaching elegantly creating lists, dictionaries, sets, and generators!",True
@simondolapo1567,2022-01-07T02:43:11Z,0,All I can say is amazing contents never die...They still live for decades to come,True
@Bubbalubagus,2022-01-07T00:52:42Z,0,Only criticism is you didn't run the code at 10:38 which made it a little tricky to follow you in the next dictionary example. I love your videos!,True
@muntadher8087,2022-01-01T16:20:37Z,0,Thank you,True
@BJack281,2022-01-01T01:07:13Z,0,"Thank you for the tutorial.  I'm still trying to grasp that concept of list comprehensions.  I know it's not all that difficult, but for some reason, I think too hard when it comes to trying to understand the concept, or the format (syntax) of writing list comprehensions. ugh!! anyway thank you...much appreciated!!!",True
@theegreatestever2420,2021-12-24T08:22:18Z,0,ABSOLUTELY AMAZING EXPLANATIONS!,True
@VIDOCQ1321,2021-12-12T10:21:22Z,0,man u ar the BEST :),True
@aposaheed4543,2021-12-09T04:27:06Z,0,You are the best tutor for me. I understand ur style than anyone. Thanks,True
@benarcher372,2021-12-06T17:23:44Z,0,What happened to this fantastic channel?,True
@Moses_42,2021-11-16T12:34:49Z,0,"Am very new to Python and i would love to learn it, where can i start from? Thanks",True
@shyamss2338,2021-11-16T07:38:06Z,0,Don't we need to use the append function while using the for loop to create the dictionary?,True
@shyamss2338,2021-11-16T05:33:54Z,0,"When I try to run the below code:- # Using a filter + lambda nums = [1,2,3,4,5,6,7,8,9,10] my_list = filter(lambda n: n%2 == 0, nums) print(my_list) I get the output as <filter object at 0x000002C8977129B0> instead of [2, 4, 6, 8].  Can someone tell me why am I not getting the list as the output?",True
@amandaahringer7466,2021-11-04T15:09:27Z,2,"Just spent a couple hours reading articles, watching videos, and practicing nested comprehensions. The whole time I was thinking ""wow if Corey had a video on this it would have been so much faster and easier to understand!"" Your channel is awesome :)",True
@database_tips_tricks,2021-11-01T15:51:40Z,0,"I hope you never take down these videos  , so convenient to always be able to come back to them again when not understanding at first and then real life situation makes one have to u understand and then these videos are so helpful THANK YOU best python learning channel I ever used",True
@bartuslongus,2021-10-29T12:36:17Z,0,Thank yo so much Corey for all your tutorial videos! They are exactly the format I need to learn this language and coming back when I struggle doing it myself just to see that you already mentioned it. Coming from a Java backgound I really enjoy being able to do such great things so easily and having so clear instructions how to do it (right). Combining it with a Raspberry Pico and Unicorn hat makes it so much more enjoyable and motivates me to try out even more cool stuff!,True
@amranmohamed377,2021-10-23T18:55:44Z,0,"Hello I have just tested which code runs faster: for loops, comprehension and lambda and I found that comprehensions is the fatest and the lambda is the slowest. Their ratio time they took executing comprehension: for loop: lambda was 1:2:3.  Think that helps",True
@arthuralexandersson,2021-10-16T14:25:44Z,0,"Very useful even after 6 years, thank you!",True
@triplestrikee875,2021-09-29T21:11:31Z,0,Awesome explanation,True
@MKSundaram,2021-09-26T14:03:18Z,0,"1) I got map object address rather than the list.  my_list = map(lambda n: n*n, nums) and then print (my_list). output: <map object at (some address)  2) # Dictionary Comprehensions I got zip object address rather than the key, value pair as you got.  print(zip(names, heros) it returned my object address  3) # Set Comprehensions my_set = {n for n in nums} print (my_set) Output: {1, 2, 3, 4, 5, 6, 7, 8, 9} my O/p for the for loop was same. why I am got curly braces and you got different o/p?  Thanks",True
@venkatlokesh4113,2021-09-23T14:32:41Z,0,Who are from 2021,True
@jpeg.600x2,2021-09-11T16:51:15Z,0,r u able to use multiple expressions in a list comprehension to mimic a for loop?,True
@plazmadolphin5081,2021-09-09T23:59:13Z,0,aha now its off to show this off to my CS teacher in an introductory class once i learn wrappers i'll be unstoppable!!!,True
@vickyvignesh3147,2021-09-09T04:00:27Z,0,"<zip object at 0x000002A7547680C0> whenever I try to zip() , I get an value like this but not the dictionary , what should I have to do ??",True
@vigneshrb1626,2021-09-02T10:56:43Z,0,Amazing video but I have one doubt. I don't know if it's a new feature but to convert list to set we can directly do set(list_variable),True
@zaidahmed4413,2021-09-02T03:12:28Z,0,"the best youtube channel i have seen upto to now i have doubt about  print zip(names,heros) i am unable to run it is there any thing which i have to import",True
@javaguitarist,2021-08-27T16:11:35Z,0,Why does your print my_list work without the parentheses please?,True
@pingpangqiu5605,2021-08-04T22:05:41Z,0,Awesome tutorial videos. Is comprehension more computationally efficient that for loop?,True
@MrBlackitalian,2021-08-02T19:20:39Z,0,Thank you.,True
@jehushaphat,2021-07-26T17:02:06Z,1,This was the most comprehensive video I've seen on comprehension.,True
@TanmayKaashviVlogs,2021-07-24T16:02:42Z,0,Thnx buddy ❤️,True
@jessg7144,2021-07-15T04:28:13Z,0,"15:20 I did ""my_set=set(n for n in nums)"" ..can you explain why you can use "" { } "" and it creates a set with out the set keyword? just a bit confused because I though "" { } } were for dictionaries.",True
@georgeanton8567,2021-07-07T19:18:19Z,0,How do you comment out multiple lines of code on Atom at once?,True
@trevordontstalkme1303,2021-07-06T22:56:51Z,0,Thank you. Even though i didn't come for list comprehension this solved my lack of knowledge with lists in python! Definitely will look more into your channel once i need to seek more knowledge.,True
@mastiwithdearak300,2021-07-04T03:31:07Z,1,Thanks sir!,True
@santhoshganesh9706,2021-06-29T17:07:51Z,0,"is dict(zip(names,heros)) not a correct one to use?",True
@benmackay28,2021-06-24T22:31:09Z,0,"Hello!  I am wondering if i can get some feedback.  I am following along to the video and at around the 11-12 minute mark where we start going over Dictionaries, i am unable to pass the zip function successfully, and i cannot create a successful for loop or comprehension for the Heroes Dictionary.  I copied all of the code 100% to double check it and i get a syntax error whenever i try to use print zip(names, heroes) like Corey does and i also get a ""TypeError: list indices must be integers or slices, not str"" relating to the my_dict[name] = hero line.  Im not sure what to do, as the code is 100% the same as in the video.",True
@nocodelimits,2021-06-12T05:04:11Z,0,in case of both the map and filter function i getting something different like it is giving me garbage value,True
@mateuszpolanski3162,2021-06-08T19:35:00Z,1,"Corey, I never leave any comments under YT videos but man, your tutorials are just something else. Cannot THANK YOU enough for being such an amazing teacher. I love everything about them: the way you explain concepts, carefully go through examples over and over again...and you just sound like a cool guy! Thanks for everything Corey, truly appreciate you are here for us.",True
@alecdelu83,2021-06-05T20:05:05Z,0,Hi Corey and everyone! I have one question: how do you call that feature of not having to write pharenteses for the print function? Thanks! I am trying to do the same on Visual Studio Code.,True
@cralx2k,2021-05-30T21:17:28Z,0,Amazing teacher... THANK YOU,True
@nazaserh,2021-05-04T23:06:16Z,0,"As always, a fantastic lesson. 👏",True
@burakhanaksoy,2021-04-29T14:45:31Z,0,"Thanks for this amazing video Corey. However, I have a question. at 13:47 you create a dictionary with dict1 = {key:value for key,value in zip(names,heros}. This is all well understood but when I assign zip(names,heros) to a variable, say x = zip(names,heros), and do the same thing as dict1 = {key:value for key,value in x} and print(dict1), I get {} (Empty dictionary) printed out. Do you know the reason for this?",True
@shreyaskulkarni526,2021-04-26T15:07:35Z,0,6 years old but still the best,True
@peternguyen6266,2021-04-23T06:38:27Z,0,"Wow, your video are the best out there.  It's so easy to understand.",True
@victorpinasarnault9135,2021-04-09T18:29:48Z,0,Could you loop in dictionaries as well?,True
@duncan-mcrae,2021-04-06T04:56:52Z,0,"How to get a list of '*.conf' files from [f for f in Path.joinpath(Path.cwd(), 'configs').iterdir()]?",True
@GuilhermeMendesG,2021-03-26T17:12:36Z,0,"Briliant explanation, man. Thank you very much!",True
@cheeyuanng853,2021-03-11T14:17:45Z,0,"io = {'X':[1,2,3],'Y':[4,5,6]} io_values = io.values() new_io = [x for v in io_values for x in v]   print(new_io)  I was trying to combine all the values in the dictionary to a single list. Found this on a site, and it seemed to work, but I don't quite understand the syntax. Could someone maybe assist?",True
@frankkoslowski6917,2021-02-26T21:26:07Z,0,"squares = list(map(lambda n: n**2, range(1, 101)))  Try this. List instruction is vital to print a list of squares.",True
@TheSoftwareServices,2021-02-14T17:43:47Z,0,"We Love you Corey, u r awesome teacher.",True
@nickybarranger-clark6911,2021-01-24T08:30:47Z,0,Great instructor :),True
@hacninetushar,2021-01-23T09:09:22Z,0,Whenever fall problems in programming I searched that problem in your channel.,True
@amaarquadri,2021-01-19T05:39:29Z,0,I saw a dictionary compression for the first time today and was super amazed I had never encountered it. Eventually led to this video!,True
@duncpol,2021-01-10T01:05:08Z,1,"print(dict(zip(names, heros))) is even shorter.",True
@bgable7707,2021-01-01T17:19:41Z,0,"Well done, KISS, great examples !!!",True
@zhangweimin5439,2020-12-26T12:16:00Z,1,"very useful vedios corey! May I have a QUESTION? I have a three-level nparray A=[[[1,2,3],[4,5,6]],[[7,8,9],[10,11,12]]] and for each first-level item in A (eg [[1,2,3],[4,5,6]], named as Vs, I know there are many of them), I'd like to perform B=np.array([i / sum(i) for  i in v ]), how can I nest this two iteration in one nparray comprehension?",True
@Abcsciencemusic,2020-12-25T15:32:49Z,0,I was trying to learn that for over a year but never got that the exact format or remember it. But you saved me. SO WELL EXPLAINED .merry christmas,True
@arbaazjamadar6190,2020-12-24T16:15:54Z,0,can you tell me what software are you using please? By the way great work dude.,True
@mari0xDD,2020-12-23T20:56:53Z,0,which program do you use to see the output directly? can I use it on ubuntu?,True
@victorlefeu,2020-12-22T23:19:18Z,0,thanks!,True
@firstfiverugby,2020-12-09T23:41:13Z,0,Preparing for my code interview tomorrow. Thank you for this video. Will most likely be brushing up more often now so I will be back :),True
@LuanNguyen-pl2wf,2020-12-09T05:00:24Z,0,don't think i can find better explanation than this,True
@sunyboy333,2020-11-29T15:00:32Z,0,"Set comprehension is useless, it should be: nums = [...] my_set = set(nums)  I wonder if there is a sensible way to use them that cannot be done in this simpler way.",True
@expat2010,2020-11-28T13:44:21Z,0,"I've taken several paid courses on the Internet - I won't mention the company..... I'm in the middle of one now on Plotly and Dash. They are mostly okay, but even the best of them is not as good as your videos. Professionalism, pace, production, the way you progress through the stages of solving a problem or teaching so that it is easy to follow you through the steps, fluid, no wasted time or confusion in correcting errors, even voice, which is important. One thing that site asks you to rate is how engaging the teacher is. There was only one that was even in your class.  I'm sure you do well in your day job, but it's amazing to me that with this teaching skill you have, you didn't go in that direction professionally.",True
@7XxKiKoOxX7,2020-11-25T09:32:23Z,0,Video 20/143 done tyvm !,True
@shantanusudame1916,2020-11-09T11:46:59Z,0,Who are these 44 ppl who disliked it?????????,True
@dev_blakee9601,2020-11-09T03:11:51Z,0,"here comes the dark turn i copied his code at 1:30 and got [[1, 2, 3, 4, 5, 6, 7, 8, 9]] [[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9]] [[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9]] [[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9]] [[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9]] [[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9]] [[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9]] [[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9]] [[1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9]]",True
@sathvickhk374,2020-11-01T16:01:41Z,0,dude you sound somewhat like xqc,True
@jpm4689,2020-10-23T14:51:03Z,1,"For those on python 3.6 at 11:20. result = zip(names, heros) result_set = set(result) print(result_set) This may be an individual thing where mine didn't work using the method corey used, but this seemed to work fine.",True
@Aa-jq3yu,2020-10-16T04:37:52Z,0,13:14 *sad spiderman noises*,True
@adityasaini495,2020-10-16T03:06:26Z,0,thanks so much sir!,True
@stephenpalcic58,2020-10-12T14:55:33Z,0,"Corey, I'm confused about that last example with my_gen,  it comes back a list not a generator?",True
@DeanG621,2020-09-30T10:32:00Z,0,"I like your vids, they are well explained. It helped me to get two things straight and use list comprehensions:  The first n in for n in nums is the same as my_list.append(n)  The one-liner has the same built as a for loop. First for n in nums and then the if.",True
@karimalaa204,2020-09-27T20:42:27Z,0,This is soo good man god bless you <3,True
@simplyviki,2020-09-23T11:33:15Z,0,"These filter and map are not working on my vscode, it shows the output like ""<filter object at 0x0000000002041220>"" do I need to install any package to get these to work.   I found the answer that I have to use it like this: my_list = list(filter(lambda n: n%2 == 0, nums))",True
@simplyviki,2020-09-23T11:10:18Z,0,"Hey Corey, I want to learn pyspark from you.....you are the Pyman...!!",True
@steveneven9408,2020-09-20T12:17:29Z,0,Use print(list(my_list)) for the lambda example above for python 3,True
@HackingIsDope,2020-09-18T16:04:10Z,1,"hey should I import a module or what , cause my zip function seems broken lol, it causes an invalid syntax exception",True
@difegam3,2020-09-09T18:47:50Z,1,Unfortunately it is not possible give you more than 1 like. You are the best man! Thanks Corey.!,True
@DJH3891,2020-09-07T13:37:28Z,1,Great Video again! But one thing bothers me: How does the generator_function comprehension differ from a tuple comprehension? In my understanding that would be the same expression?,True
@Noah-qj9fn,2020-09-03T19:03:14Z,0,This is extremely useful. Thanks!,True
@D3athW1ng,2020-08-27T22:43:10Z,0,"Wow ... you didn't have what I was looking for exactly ... I wanted an example that had some really deep for loops like ""for i in <stuff>: \n for j <instuff>: etct ... and what to do with that ... to get a matrix returned ... but your example on the strings/char helped me figure it out ... THANK YOU!!! :D",True
@kritanbhandari7780,2020-08-26T13:14:38Z,0,I had used zip function before but I was just assuming it does something that lets me iterate over more than one list. Thanks Corey for this amazing video.,True
@anahata1710,2020-08-10T16:38:56Z,0,"*Python по скайпу. Научу мыслить нестандартно. Решаем задачки, строим утилиты, игры. Data Science и всё, что с эти связано. Телега у меня в контактах. Напиши мне*",True
@HhhHhh-et5yk,2020-08-10T04:31:52Z,0,Corey♥️☄,True
@nedimcanulusoy,2020-08-07T12:26:44Z,0,It was an amazing and helpful video Corey! Thanks a lot!,True
@occasionallyhuman,2020-07-31T14:49:25Z,0,Zip command and map and filter doesn't work Comes with an error starting with 0x Changing everytime,True
@NikhilSharma-cw9lh,2020-07-26T11:52:09Z,0,I have to use list() on top of filter or map to get the results.. is it because i am using an newer version of python ?  BTW I am very much inspired by your tutorials... You are great.,True
@aminzaiwardak6750,2020-07-18T15:50:51Z,1,"thanks a lot, you explained very well.",True
@BrendanMetcalfe,2020-07-16T16:31:25Z,1,Nice vid thanks!,True
@jeonboocodingjalham,2020-07-10T01:02:00Z,1,<- python beginner series available :) come check it out !!!!!,True
@anotter_one,2020-07-05T02:26:06Z,1,"Man, you're the real MVP. Thanks a bunch.",True
@Retrosenescent,2020-07-03T22:27:05Z,0,"10:22 you could also just do my_list = enumerate(""abcd"")",True
@AundreL,2020-06-26T14:07:55Z,0,"4 years later still the best tutorial available thank you so much, sir.",True
@saunaknandi1814,2020-06-21T20:24:00Z,0,Its so wonderful na the course which should be a paid one is available for free,True
@harshkanumuri3977,2020-06-16T11:30:28Z,0,"it says "" append() takes exactly one argument (2 given) "" what should i do? ( i am using an IDE called Spyder) . I tried the code in another python IDE and it works. I am confused why this is happening? Please help me",True
@youvanced6593,2020-06-16T05:10:50Z,0,But isn't he creating a tupple in the last example? what made it a generator?,True
@pcwinstead,2020-06-07T16:26:23Z,1,Amazing. Thank you.,True
@ranjaninatarajasharma5917,2020-05-30T14:33:45Z,1,Just luv it,True
@abidvu2472,2020-05-25T17:41:52Z,0,"I've learnt a lot from your videos. Thanks heaps.  I have a question though.  When I tried to print(zip(names,heros)),  the result I got was zip object at....(I'm using Google Colab to practice alongside with your vids)  Anyone can help me on this one, I'll very much appreciate it.  Thanks x",True
@JoshuaDHarvey,2020-05-21T00:36:14Z,2,"Great video, thank you! 11:03 is your print zip(names, heros) a configuration? I was only able to get print(zip(names,heros)) to return <zip object at {memory_loc_id}>",True
@rockzzzta9796,2020-05-20T06:53:59Z,0,"Sir, can you make a detailed video on maps and lambda function too?",True
@vladi21k,2020-05-18T17:00:07Z,1,Thank you for this great tutorial!,True
@onurkoksalan4462,2020-05-15T11:59:15Z,1,I couldn't use print function without (). How can he use like this? 3.7 anaconda btw,True
@PrabhuShreeRamKiJai,2020-05-07T05:03:09Z,0,i cant get it at 15:29 if you used {} then why output is in [ ] and in ( ) why curly{ }?????,True
@alixaprodev,2020-05-06T17:22:10Z,0,i think this comment may help some one if we want to create a list of even then evenlist=[x for x in range(10) if not x%2]   i am watching the video while coding. i am new to python and its interesting language.,True
@alixaprodev,2020-05-06T17:16:34Z,0,"if we want to pass more than one params to the lambda function the  map(lambda n,x: n*x,range(4),range(4,8,1))   we can do in this way.",True
@Mykas2,2020-04-30T09:25:56Z,0,"Thanks for the video! I have two questions: 1) Why don't you put parenthesis before print? It doesn't work for me this way and I always need to put print(). 2) It looks like zip works for you as print zip (names, heros). If I do that (with parenthesis after print), it just prints the location in memory. I have to use print(list(zip(names, heros))) in order to get the pairs. How come you don't have to use list in your example?",True
@yashrathi6862,2020-04-29T16:03:13Z,1,Can't you use dict  function instead of dictionary comprehension?,True
@k.m.jiaulislamjibon1443,2020-04-27T14:42:03Z,0,is there any way of using list comprehensions like N = 4 now i want a list like arr = int(input()) --> for 4 time at a time separated by space in a line? Sorry for my bad english. i can for arr = [int(x) for x in input().split())] but that doesn't use the N value to check ? Is there any way to get fixed input with list comprehensions . TIA,True
@shivasiddharthnarayanan,2020-04-22T20:37:04Z,0,"which py version are you using ? py3 doesnt support print statements as you show here.., right ? Am I correct ? Are you using py2  ? If you are using py3, can you please explain how to have this feature enabled for print method...?",True
@jeevan999able,2020-04-21T08:38:51Z,0,thers a slight tint of southern accent in your English,True
@yuchai4696,2020-04-19T14:50:15Z,0,very helpful videos,True
@prasadp8265,2020-04-12T13:56:30Z,0,Best Python tutorials in youtube!,True
@mrweisu,2020-04-07T18:46:11Z,0,What is the meaning of 'comprehension' in these operations? That is the most puzzling point for me personally. Thanks.,True
@FamFitFun,2020-04-04T20:05:17Z,0,"'check out 11:21' when i tried to print (zip(names,heros)) it throws output <zip at 0x10aa9bf00> instead of printing . i am using python 3 in Anaconda env.?",True
@TheAasalem,2020-04-03T16:53:02Z,0,Can pickle be used in list comprehensions loop?,True
@palsumit1,2020-04-03T00:04:02Z,0,Do you have a tutorial on python script to scrape data out of tables embedded in PowerPoint files?,True
@uiato,2020-03-31T20:14:39Z,2,CONCISE and ELOQUENT are the words for you. First content youtube channel that I don't have to speed up the videos. Thanks!!!,True
@GeoPoly55,2020-03-28T13:50:59Z,0,does it work for string also,True
@safiullahkhansherzad7214,2020-03-25T02:29:54Z,0,Corey I've been following your tutorials for quite a couple of months and what you teach is clearly unique than what other tutors are teaching on youtube. I mean the concepts and topics you choose. would you plz suggest me some books for learning python and django more in depth ? I hope to get a reply soon.,True
@eternalblue4660,2020-03-19T00:16:36Z,0,Great video.,True
@Press_StartGameplays,2020-03-18T11:23:01Z,0,"Dude, thank you. I have learned a lot with this video. I was about to quit my bachelors degree ‘cuz I though I was not good enough. You saved me.",True
@immanuel4747,2020-03-17T18:12:20Z,1,You are great and I am now a great fan of u,True
@ZeeshanKhan-rp9or,2020-03-05T06:40:35Z,0,Corey Your communication skill is at another level. You just speak so clearly. I love that. How did you achieve this mastery? Any tips...,True
