author,updated_at,like_count,text,public
@shubhamkatara5553,2023-09-09T08:39:34Z,0,"'GradientBoostingRegressor' object has no attribute 'transform'. Getting this error, does anyone have solution?",True
@SwellGadgets,2023-08-15T21:35:40Z,0,"Great content. Why go through the trouble of making a separate method in the CustomData class? Couldn't it be designed such that on initialization the variables are assigned AND they are placed in a dataframe that is returned. I don't use OOP much, but several times in the series I have had a similar question, which is, why not place more into each method, or all of it into the initialization function? Debugging? Reuse?",True
@hamzajamalshahidkhan1675,2023-08-11T01:48:13Z,1,src.exception.CustomException: Error in python script name [C:\Users\HP\Documents\GitHub\mlops-01\src\pipeline\predict_pipeline.py] line number [21] error message[Found unknown categories [None] in column 1 during transform]  any solutions,True
@user-xk3xo4hq1d,2023-07-09T12:06:28Z,0,Its very amazing Krish sir,True
@dibyajyotimohanty9150,2023-07-01T14:34:24Z,0,"Sir, what if the no. Of columns are too large???",True
@KokkeOP,2023-06-30T21:11:32Z,4,"""When I press Predict"",  im getting this error: Internal Server Error The server encountered an internal error and was unable to complete your request. Either the server is overloaded or there is an error in the application.",True
@raoanirudhra7692,2023-06-07T06:49:59Z,0,Thankyou krish sir for this series,True
@ABHISHEKSHARMA-tw3lk,2023-06-02T19:34:28Z,0,src.exception.CustomException: Error occured in python script name [E:\AI project\mlproject\src\pipeline\predict_pipeline.py] line number [16] error message[Error occured in python script name [E:\AI project\mlproject\src\utils.py] line number [59] error message[CustomException.__init__() missing 1 required positional argument: 'error_detail']]  how to fix this error,True
@devshirishkar1439,2023-05-31T18:55:30Z,0,'CustomData' object has no attribute 'get_data_as_data_frame' i keep getting this error . how do i solve it,True
@ashishsharma214,2023-05-11T07:55:17Z,0,"Thank you for the amazing efforts you put in to teach us Krish. I've gained confidence with respect to end-to-end projects just because of your videos.   Also would like to highlight a small error in the HTML file: name=""writing_score"" is assigned to Reading score label and vice versa. This can result a slightly inaccurate predictions based on user inputs.",True
@sahilansari1045,2023-05-02T11:36:52Z,2,127.0.0.1 refused to connect error...any solution?,True
@nedaebrahimi6735,2023-04-28T22:12:07Z,1,"Thanks Krish! Your tutorials are amazing, very simple to understand and straightforward. Keep doing a good job! Thanks I keep getting this error ""Traceback (most recent call last):   File ""C:\projects\MLproject_end2end\app.py"", line 6, in <module>     from src.pipeline.predic_pipeline import CustomData, PredictPipeline   File ""C:\projects\MLproject_end2end\src\pipeline\predic_pipeline.py"", line 4, in <module>     from src.utils import load_object ImportError: cannot import name 'load_object' from 'src.utils' (C:\projects\MLproject_end2end\src\utils.py)""  Do you have any idea?",True
@lionsinescanor405,2023-04-24T21:37:40Z,2,"Got this error when trying to predict data : Internal Server Error The server encountered an internal error and was unable to complete your request. Either the server is overloaded or there is an error in the application. Anybody know the solution for this error please le t me know",True
@ashitashetty8277,2023-04-24T12:39:51Z,2,"Hello Krish Sir,  I'm facing an error which I'm unable to resolve. My preprocessor pickle file has been loaded but it does not transform the data. Because of which it throws an internal server error. Can you help me resolve this please?",True
@muokinzangi3067,2023-04-19T20:14:40Z,0,"In function initiate_data_ingestion is where there is training pipeline or, kindly explain",True
@whatsuppk6466,2023-04-12T18:09:45Z,4,"Thanks Krish! As always, very helpful videos. I just have one request - can you please upload a flow diagram which shows all these various python files, classes and function are calling each other when train or predict gets triggered? This will be very helpful to understand how all these things actually working.",True
@yuvrajsharma2134,2023-04-06T05:50:30Z,1,"If someone is facing issue of ""artifacts\\preprocessor.pkl"" directory not found  replace it with preprocessor_path = ""artifacts/proprocessor.pkl"";",True
@computer_vision,2023-04-01T20:45:53Z,0,Need DL project,True
@AgeOfAI98,2023-04-01T11:09:24Z,2,i got error when press predict button   ColumnTransformer' object has no attribute '_name_to_fitted_passthrough' what wrong with it ?,True
@swL1941,2023-03-31T09:39:21Z,0,I used chatgpt to create the html files...and its great xD,True
@arias2832,2023-03-28T22:06:44Z,0,Thank you!,True
@utkarshgaikwad2476,2023-03-18T17:18:35Z,1,One of the best projects I have ever seen. Thank you for this content 😇,True
@nageshdigi,2023-03-17T16:33:41Z,0,amazing mind blowing hundred millions dollar,True
@chetannandanwar8518,2023-03-17T08:11:41Z,0,This is the most important playlist ever made by Krish  Its disappointing to see less popularity among students  Everyone can import the model and do a .fit_predict() but this end to end is something different and people need to learn this,True
@Laizin,2023-03-17T06:02:09Z,1,"sir,  when we give 100 for both reading score and  writing score, sometime the prediction of math score goes above 100 (I got 100.64). so somewhere we need to set the maximum prediction should be 100. right?  results[0]=min(results[0],100) return render_template('home.html',results=results[0]) , hope this will work?",True
@shivamsharma3018,2023-03-17T05:20:35Z,0,Thankyou very much sir 😊,True
@rahul2506,2023-03-17T04:59:48Z,0,"Krish sir, pls upload new content on tech neuron. Its almost 5 months now..",True
@danielescobardavid2706,2023-03-17T01:53:33Z,0,Love it! Thanks for this type of content. 🙏,True
@bhawitbalodi4324,2023-03-16T21:00:34Z,0,Well Done Sir!!,True
@nileshnaik3111,2023-03-16T19:11:37Z,0,"amazing playlist,going to add this project in resume as it will be easier for me to explain it in detail",True
@sumitdhakad1133,2023-03-16T18:48:56Z,4,This whole playlist was wonderful. Sir please create one end to end project on deep learning also.,True
@DVSS77,2023-03-16T17:46:14Z,0,src.exception.CustomException: Error occured in python script name [/Users/darshanvss/Tutorials/ML-Krish-Naik-Tutorial/src/pipeline/predict_pipeline.py] line number [17] error message['OneHotEncoder' object has no attribute '_drop_idx_after_grouping'],True
@DVSS77,2023-03-16T17:18:24Z,0,"It is not working for me. I am always getting this issue. I tried to get same code from the github repo too, but still it is coming as this error  src.exception.CustomException: Error occured in python script name [/Users/darshanvss/Tutorials/ML-Krish-Naik-Tutorial/src/pipeline/predict_pipeline.py] line number [15] error message[Error occured in python script name [/Users/darshanvss/Tutorials/ML-Krish-Naik-Tutorial/src/utils.py] line number [57] error message[[Errno 2] No such file or directory: 'artifacts\\model.pkl']]",True
@tensorlab,2023-03-16T16:19:28Z,0,"Thank you, also, while defining path in pipelines, instead of manually defining path, we could just pass the ModelTrainerConfig.path - would help to automate if we make changes in directory at data ingestion and data transformation level.",True
@mohsinkhan-bw3cd,2023-03-16T14:28:23Z,0,Will u show data monitoring and data versioning,True
@mohsinkhan-bw3cd,2023-03-16T14:19:29Z,0,Will u be showing mlops?,True
@VishalSingh-wt9yj,2023-03-16T14:04:39Z,0,Thank you soo much sir,True
@murtuzapipulyawala9262,2023-03-16T14:03:42Z,0,Next project on deep learning.. plzz sir...,True
@ShahbazKhan-ph3vd,2023-03-16T13:48:28Z,5,Please make the next project on deep learning,True
@ShahbazKhan-ph3vd,2023-03-16T13:47:43Z,0,When are you going to start next project?,True
@ShahbazKhan-ph3vd,2023-03-16T13:47:11Z,0,Thank you sir❤,True
@rishiraj2548,2023-03-16T13:42:33Z,0,🙏💯,True
@Advaitt1,2023-03-16T13:37:59Z,1,Very very practical and to the point tutorials ... Thanks,True
@muzahidulislam5434,2023-03-16T13:33:57Z,0,Thank you so much sir . Was eagerly waiting for it to drop,True
@mrityunjayupadhyay7332,2023-03-16T13:33:00Z,0,Thanks a lot for this amazing content,True
